     shots,    errors,  discards, seconds,decoder,strong_id,json_metadata,custom_counts
       100,         0,         0,   0.024,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.025,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
       200,         1,         0,   0.021,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       100,         2,         0,   0.019,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       200,         1,         0,   0.024,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       600,         6,         0,   0.033,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       800,         3,         0,   0.036,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       400,         6,         0,   0.029,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
      1200,         8,         0,   0.044,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.114,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.111,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      2400,        10,         0,   0.066,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
      4000,        19,         0,   0.097,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
      4400,        44,         0,   0.104,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       200,         1,         0,   0.124,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      7200,        60,         0,   0.157,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       200,         0,         0,   0.123,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.119,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       600,         0,         0,   0.104,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      1000,         5,         0,   0.115,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       600,         1,         0,   0.133,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
     12000,        70,         0,   0.242,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
       800,         0,         0,   0.108,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
     16400,       120,         0,   0.314,pymatching_owd_d3_r1,7657ab302ddf0eebd30e9e94d09b17d2f163f69563e4059e7bafba6a7df97470,"{""d"":3,""decodings"":1,""p"":0.002}",
      2400,         6,         0,   0.149,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       800,         1,         0,   0.135,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      4400,        12,         0,   0.200,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      5600,        14,         0,   0.227,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      4800,        12,         0,   0.207,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       200,         3,         0,   0.018,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
       600,         7,         0,   0.025,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
      1800,        14,         0,   0.046,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
      7200,        17,         0,   0.268,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.306,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      5400,        47,         0,   0.111,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
     12000,        32,         0,   0.386,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      9200,        24,         0,   0.312,pymatching_owd_d5_r1,6f22461d7ce5deadcf471b27e405b46b9225a9ede6e1f521c815f4b823d22ee3,"{""d"":5,""decodings"":1,""p"":0.002}",
      5400,        53,         0,   0.111,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
       200,         0,         0,   0.285,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       200,         0,         0,   0.286,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.284,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
     16200,       146,         0,   0.319,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
     20300,       194,         0,   0.398,pymatching_owd_d3_r1,85a626a650868e567cde8a086a957f1b370809340330d3e0e72aecd9b483f6e5,"{""d"":3,""decodings"":1,""p"":0.0024750007327711187}",
       100,         0,         0,   0.680,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       200,         2,         0,   0.092,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
       600,         0,         0,   0.331,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      1000,         2,         0,   0.349,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       200,         1,         0,   0.325,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      1200,         1,         0,   0.352,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      2400,         0,         0,   0.392,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      4400,         3,         0,   0.469,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
      4000,         2,         0,   0.440,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       200,         0,         0,   0.695,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       200,         0,         0,   0.688,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      7200,         4,         0,   0.582,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
     12000,         9,         0,   0.812,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       100,         0,         0,   0.686,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       600,         0,         0,   0.731,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       600,         1,         0,   0.111,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      1000,         0,         0,   0.743,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       800,         0,         0,   0.719,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
     16400,        21,         0,   0.991,pymatching_owd_d7_r1,4b939d8e8eadbbc3da7f4eb3bede6ef80611a0c07e4636fd24fbe93994284628,"{""d"":7,""decodings"":1,""p"":0.002}",
       600,         0,         0,   0.728,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      1200,         0,         0,   0.793,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      2400,         1,         0,   0.875,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       400,         0,         0,   0.738,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      4400,         0,         0,    1.00,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      6000,         3,         0,    1.10,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      1800,         9,         0,   0.171,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      3600,         1,         0,   0.960,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      5400,        22,         0,   0.257,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      2400,         0,         0,   0.888,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      5400,        26,         0,   0.248,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      7200,         0,         0,    1.22,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
      4100,        15,         0,   0.208,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
      4400,         2,         0,    1.01,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       100,         1,         0,   0.016,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
       200,         4,         0,   0.018,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
     16200,        68,         0,   0.540,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
       600,         4,         0,   0.025,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
       600,        11,         0,   0.026,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
      1800,        23,         0,   0.048,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
      3000,        44,         0,   0.072,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
     16200,        73,         0,   0.515,pymatching_owd_d5_r1,621aa5518c429869f5806efc28efffaa7773bb0a48091be500f6cecee01004cc,"{""d"":5,""decodings"":1,""p"":0.0024750007327711187}",
       100,         0,         0,   0.276,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      6600,        97,         0,   0.139,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
     12600,       179,         0,   0.270,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
     10515,       134,         0,   0.223,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
       362,         2,         0,   0.021,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
     14400,         3,         0,    1.72,pymatching_owd_d9_r1,15b7f704397a12f0d3fb7e9b707cf13c6f1ec95062e156d46df7419b650a4c69,"{""d"":9,""decodings"":1,""p"":0.002}",
       219,         1,         0,   0.019,pymatching_owd_d3_r1,7b25ddbed6cf17ec7e618059a5b1f1bb4745f819b319c53383e6d70f32a7c07f,"{""d"":3,""decodings"":1,""p"":0.003062814313608787}",
       200,         0,         0,   0.285,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       200,         0,         0,   0.316,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       100,         0,         0,   0.093,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
       100,         0,         0,   0.275,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       100,         0,         0,   0.665,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
       100,         1,         0,   0.278,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
       600,         0,         0,   0.328,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      1000,         1,         0,   0.323,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       800,         2,         0,   0.316,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       600,         0,         0,   0.334,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      2400,         6,         0,   0.380,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      4400,         3,         0,   0.514,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       200,         0,         0,   0.686,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
       200,         0,         0,   0.679,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      6000,        16,         0,   0.584,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      5200,         6,         0,   0.516,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       200,         7,         0,   0.095,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
       600,         5,         0,   0.132,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
      1800,        12,         0,   0.139,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
     12000,        17,         0,   0.859,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
       600,         1,         0,   0.713,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      5400,        45,         0,   0.249,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
      1000,         0,         0,   0.739,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
       900,         1,         0,   0.748,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      5400,        36,         0,   0.245,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
     16400,        33,         0,    1.04,pymatching_owd_d7_r1,405637edc92fea50d3689e41f8141fdff0e690f45849847aee68c6f4062a941e,"{""d"":7,""decodings"":1,""p"":0.0024750007327711187}",
      2200,         1,         0,   0.835,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      1400,         2,         0,   0.785,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      1200,         0,         0,   0.766,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      4200,         3,         0,   0.990,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
     27000,       219,         0,   0.869,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
      6000,         3,         0,    1.15,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      9500,        90,         0,   0.382,pymatching_owd_d5_r1,57f9624a36d10e6012e417a8e53c5995334f2cc3597dfb8fafb02528788300c6,"{""d"":5,""decodings"":1,""p"":0.003062814313608787}",
       200,         0,         0,   0.317,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
       200,         0,         0,   0.323,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
       600,         3,         0,   0.345,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
      3200,         0,         0,   0.950,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      1000,         3,         0,   0.340,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
      7200,         4,         0,    1.27,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      2200,        13,         0,   0.398,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
     10400,         4,         0,    1.53,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
     11200,         9,         0,    1.60,pymatching_owd_d9_r1,74cb5abe2c6797f3c59efc754542896bb6a8c6719e76e2d0a3a6c2d2bc06496e,"{""d"":9,""decodings"":1,""p"":0.0024750007327711187}",
      2200,         9,         0,   0.423,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
      1900,         5,         0,   0.367,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
      4200,        18,         0,   0.519,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
       200,         2,         0,   0.291,pymatching_owd_d7_r1,daa2de16127ca639df5cb336a65676720466ec04433a33b7e1b9fbf776cc5e71,"{""d"":7,""decodings"":1,""p"":0.003062814313608787}",
       100,         0,         0,   0.018,pymatching_owd_d3_r1,a3e13436f2f88de05609a2131856a8cea466e3168b043dabc0e2c32c22f7c096,"{""d"":3,""decodings"":1,""p"":0.003790233835261809}",
       200,         2,         0,   0.020,pymatching_owd_d3_r1,a3e13436f2f88de05609a2131856a8cea466e3168b043dabc0e2c32c22f7c096,"{""d"":3,""decodings"":1,""p"":0.003790233835261809}",
